sku_id,week_start,weekly_units_sold,avg_unit_price,promotion_rate,list_price,reorder_point,on_hand_units,on_order_units,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,inventory_gap,total_inventory,year,month,week,quarter
102,2025-03-10,62,1500.0,0.5,999,55.0,47.0,91.0,93.0,50.0,83.0,66.0,26.19160170741759,96.83333333333333,-8.0,138.0,2025,3,11,1
102,2025-03-31,197,1500.0,0.5,999,55.0,107.0,11.0,62.0,93.0,38.0,60.75,23.62731470142132,91.85714285714286,52.0,118.0,2025,3,14,1
102,2025-04-07,178,1500.0,0.0,999,55.0,149.0,15.0,197.0,62.0,50.0,100.5,66.83561924602779,105.0,94.0,164.0,2025,4,15,2
102,2025-04-28,77,1500.0,0.25,999,55.0,52.0,69.0,178.0,197.0,93.0,132.5,65.22014003869255,113.125,-3.0,121.0,2025,4,18,2
102,2025-05-05,144,1500.0,0.0,999,55.0,52.0,69.0,77.0,178.0,62.0,128.5,68.84039511798287,97.25,-3.0,121.0,2025,5,19,2
102,2025-05-12,19,1500.0,0.3333333333333333,999,55.0,14.0,12.0,144.0,77.0,197.0,149.0,52.7699409386316,104.875,-41.0,26.0,2025,5,20,2
102,2025-05-26,30,1500.0,0.0,999,55.0,14.0,12.0,19.0,144.0,178.0,104.5,70.7789987684671,102.5,-41.0,26.0,2025,5,22,2
102,2025-06-02,112,1500.0,1.0,999,55.0,14.0,12.0,30.0,19.0,77.0,67.5,56.8653380071434,100.0,-41.0,26.0,2025,6,23,2
102,2025-06-30,120,1500.0,0.25,999,55.0,180.0,50.0,112.0,30.0,144.0,76.25,61.33174816792143,102.375,125.0,230.0,2025,6,27,2
102,2025-07-07,113,1500.0,0.0,999,55.0,155.0,78.0,120.0,112.0,19.0,70.25,53.118578043216985,109.625,100.0,233.0,2025,7,28,3
102,2025-07-28,42,1500.0,0.0,999,55.0,67.0,40.0,113.0,120.0,30.0,93.75,42.64875926292191,99.125,12.0,107.0,2025,7,31,3
102,2025-08-04,96,1500.0,1.0,999,55.0,67.0,40.0,42.0,113.0,112.0,96.75,36.673105495262696,82.125,12.0,107.0,2025,8,32,3
102,2025-08-11,24,1500.0,0.5,999,55.0,239.0,24.0,96.0,42.0,120.0,92.75,35.30226621620772,84.5,184.0,263.0,2025,8,33,3
102,2025-09-01,149,1500.0,0.0,999,55.0,239.0,24.0,24.0,96.0,113.0,68.75,42.50000000000001,69.5,184.0,263.0,2025,9,36,3
102,2025-09-08,209,1500.0,0.75,999,55.0,213.0,26.0,149.0,24.0,42.0,77.75,56.50000000000001,85.75,158.0,239.0,2025,9,37,3
102,2025-09-29,108,1500.0,0.5,999,55.0,194.0,81.0,209.0,149.0,96.0,119.5,78.64053238205686,108.125,139.0,275.0,2025,9,40,3
102,2025-10-06,36,1500.0,0.0,999,55.0,194.0,81.0,108.0,209.0,24.0,122.5,77.6680972686555,107.625,139.0,275.0,2025,10,41,4
102,2025-10-27,25,1500.0,0.0,999,55.0,216.0,77.0,36.0,108.0,149.0,125.5,72.66590213665096,97.125,161.0,293.0,2025,10,44,4
102,2025-11-03,122,1500.0,0.0,999,55.0,206.0,18.0,25.0,36.0,209.0,94.5,84.74471468278519,86.125,151.0,224.0,2025,11,45,4
102,2025-11-10,77,1500.0,0.5,999,55.0,148.0,100.0,122.0,25.0,108.0,72.75,49.32460508373754,96.125,93.0,248.0,2025,11,46,4
102,2025-12-01,183,1500.0,1.0,999,55.0,15.0,48.0,77.0,122.0,36.0,65.0,44.09837487557412,93.75,-40.0,63.0,2025,12,49,4
102,2025-12-08,111,1500.0,0.14285714285714285,999,55.0,219.0,51.0,183.0,77.0,25.0,101.75,67.11867599011967,113.625,164.0,270.0,2025,12,50,4
103,2024-12-30,30,0.0,0.0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12,1,4
103,2025-01-06,127,700.0,0.0,750,89.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,2025,1,2,1
103,2025-02-03,181,700.0,0.3333333333333333,750,89.0,114.0,14.0,127.0,30.0,0.0,78.5,68.58935777509511,78.5,25.0,128.0,2025,2,6,1
103,2025-02-10,118,700.0,0.16666666666666666,750,89.0,150.0,14.0,181.0,127.0,0.0,112.66666666666667,76.51361534611559,112.66666666666667,61.0,164.0,2025,2,7,1
103,2025-02-24,20,700.0,0.5,750,89.0,142.0,13.0,118.0,181.0,30.0,114.0,62.52999280345393,114.0,53.0,155.0,2025,2,9,1
103,2025-03-03,124,700.0,0.0,750,89.0,241.0,12.0,20.0,118.0,127.0,111.5,67.04476116744694,95.2,152.0,253.0,2025,3,10,1
103,2025-03-10,26,700.0,0.3333333333333333,750,89.0,120.0,6.0,124.0,20.0,181.0,110.75,66.8300082298364,100.0,31.0,126.0,2025,3,11,1
103,2025-03-31,113,700.0,0.0,750,89.0,120.0,6.0,26.0,124.0,118.0,72.0,56.68627111861684,89.42857142857143,31.0,126.0,2025,3,14,1
103,2025-04-07,133,700.0,0.3333333333333333,750,89.0,120.0,6.0,113.0,26.0,20.0,70.75,55.37373023374893,92.375,31.0,126.0,2025,4,15,2
103,2025-04-28,113,700.0,0.5,750,89.0,119.0,20.0,133.0,113.0,124.0,99.0,49.34909658072104,105.25,30.0,139.0,2025,4,18,2
103,2025-05-05,149,700.0,0.5,750,89.0,162.0,90.0,113.0,133.0,26.0,96.25,47.77290026782966,103.5,73.0,252.0,2025,5,19,2
103,2025-05-12,63,700.0,0.25,750,89.0,24.0,97.0,149.0,113.0,113.0,127.0,17.435595774162678,99.5,-65.0,121.0,2025,5,20,2
103,2025-05-26,82,700.0,1.0,750,89.0,24.0,97.0,63.0,149.0,133.0,114.5,37.35862238716339,92.625,-65.0,121.0,2025,5,22,2
103,2025-06-02,224,700.0,1.0,750,89.0,61.0,75.0,82.0,63.0,113.0,101.75,37.64195354477057,100.375,-28.0,136.0,2025,6,23,2
103,2025-06-09,42,700.0,0.0,750,89.0,196.0,90.0,224.0,82.0,149.0,129.5,73.0045660672445,112.875,107.0,286.0,2025,6,24,2
103,2025-06-30,180,700.0,0.0,750,89.0,196.0,90.0,42.0,224.0,63.0,102.75,82.46767043312589,114.875,107.0,286.0,2025,6,27,2
103,2025-07-07,139,700.0,0.5,750,89.0,90.0,51.0,180.0,42.0,82.0,132.0,84.3958924750883,123.25,1.0,141.0,2025,7,28,3
103,2025-07-28,82,700.0,0.2,750,89.0,31.0,64.0,139.0,180.0,224.0,146.25,77.68472608348868,124.0,-58.0,95.0,2025,7,31,3
103,2025-08-04,114,700.0,0.0,750,89.0,136.0,53.0,82.0,139.0,42.0,110.75,60.955584923231875,120.125,47.0,189.0,2025,8,32,3
103,2025-09-01,106,700.0,0.0,750,89.0,125.0,69.0,114.0,82.0,180.0,128.75,41.37128633887679,115.75,36.0,194.0,2025,9,36,3
103,2025-09-08,87,700.0,0.25,750,89.0,223.0,1.0,106.0,114.0,139.0,110.25,23.500000000000004,121.125,134.0,224.0,2025,9,37,3
103,2025-09-29,23,700.0,0.5,750,89.0,120.0,60.0,87.0,106.0,82.0,97.25,15.217862311551299,121.75,31.0,180.0,2025,9,40,3
103,2025-10-06,71,700.0,0.0,750,89.0,229.0,98.0,23.0,87.0,114.0,82.5,41.25126260693928,96.625,140.0,327.0,2025,10,41,4
103,2025-11-03,107,700.0,0.0,750,89.0,45.0,53.0,71.0,23.0,106.0,71.75,35.50938842991621,100.25,-44.0,98.0,2025,11,45,4
103,2025-11-10,52,700.0,1.0,750,89.0,98.0,52.0,107.0,71.0,87.0,72.0,35.832945734337834,91.125,9.0,150.0,2025,11,46,4
103,2025-12-01,159,700.0,0.0,750,89.0,98.0,52.0,52.0,107.0,23.0,63.25,35.21718330588067,80.25,9.0,150.0,2025,12,49,4
103,2025-12-08,95,700.0,0.5,750,89.0,19.0,97.0,159.0,52.0,71.0,97.25,47.0629011713756,89.875,-70.0,116.0,2025,12,50,4
104,2025-01-06,246,0.0,0.0,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,2,1
104,2025-01-27,90,1500.0,0.3333333333333333,350,76.0,214.0,85.0,246.0,0.0,0.0,246.0,0.0,246.0,138.0,299.0,2025,1,5,1
104,2025-02-03,68,1500.0,1.0,350,76.0,214.0,85.0,90.0,246.0,0.0,168.0,110.30865786510141,168.0,138.0,299.0,2025,2,6,1
104,2025-02-10,24,1500.0,0.0,350,76.0,118.0,15.0,68.0,90.0,0.0,134.66666666666666,97.04294581953565,134.66666666666666,42.0,133.0,2025,2,7,1
104,2025-03-03,244,1500.0,0.0,350,76.0,248.0,74.0,24.0,68.0,246.0,107.0,96.64367542679655,107.0,172.0,322.0,2025,3,10,1
104,2025-03-10,25,1500.0,0.8,350,76.0,90.0,40.0,244.0,24.0,90.0,106.5,95.68524790513251,134.4,14.0,130.0,2025,3,11,1
104,2025-03-31,171,1500.0,0.0,350,76.0,90.0,40.0,25.0,244.0,68.0,90.25,104.53189305980575,116.16666666666667,14.0,130.0,2025,3,14,1
104,2025-04-07,225,1500.0,0.6666666666666666,350,76.0,121.0,37.0,171.0,25.0,24.0,116.0,109.7785649994266,124.0,45.0,158.0,2025,4,15,2
104,2025-04-28,86,1500.0,1.0,350,76.0,250.0,18.0,225.0,171.0,244.0,166.25,99.11399161235175,136.625,174.0,268.0,2025,4,18,2
104,2025-05-05,128,1500.0,1.0,350,76.0,92.0,0.0,86.0,225.0,25.0,126.75,88.74072721511058,116.625,16.0,92.0,2025,5,19,2
104,2025-06-02,113,1500.0,0.0,350,76.0,223.0,20.0,128.0,86.0,171.0,152.5,59.50070027599116,121.375,147.0,243.0,2025,6,23,2
104,2025-06-09,135,1500.0,0.0,350,76.0,147.0,88.0,113.0,128.0,225.0,138.0,60.54750201288242,127.0,71.0,235.0,2025,6,24,2
104,2025-06-30,235,1500.0,0.5,350,76.0,147.0,88.0,135.0,113.0,86.0,115.5,21.70253441421072,140.875,71.0,235.0,2025,6,27,2
104,2025-07-07,73,1500.0,0.4,350,76.0,134.0,97.0,235.0,135.0,128.0,152.75,55.59601304650062,139.75,58.0,231.0,2025,7,28,3
104,2025-08-04,27,1500.0,0.0,350,76.0,231.0,15.0,73.0,235.0,113.0,139.0,68.95409100747153,145.75,155.0,246.0,2025,8,32,3
104,2025-08-11,35,1500.0,0.0,350,76.0,231.0,15.0,27.0,73.0,135.0,117.5,89.96851301057127,127.75,155.0,246.0,2025,8,33,3
104,2025-09-01,135,1500.0,0.0,350,76.0,231.0,15.0,35.0,27.0,235.0,92.5,97.09617225548423,104.0,155.0,246.0,2025,9,36,3
104,2025-09-08,93,1500.0,0.3333333333333333,350,76.0,45.0,49.0,135.0,35.0,73.0,67.5,49.27135746726151,110.125,-31.0,94.0,2025,9,37,3
104,2025-09-29,53,1500.0,0.3333333333333333,350,76.0,62.0,91.0,93.0,135.0,27.0,72.5,51.0,105.75,-14.0,153.0,2025,9,40,3
104,2025-10-06,169,1500.0,0.5,350,76.0,154.0,8.0,53.0,93.0,35.0,79.0,44.5121706203296,98.25,78.0,162.0,2025,10,41,4
104,2025-10-27,29,1500.0,1.0,350,76.0,37.0,69.0,169.0,53.0,135.0,112.5,50.3951055824538,102.5,-39.0,106.0,2025,10,44,4
104,2025-11-03,164,1500.0,1.0,350,76.0,219.0,46.0,29.0,169.0,93.0,86.0,61.30796576846003,76.75,143.0,265.0,2025,11,45,4
104,2025-11-10,57,1500.0,0.25,350,76.0,132.0,34.0,164.0,29.0,53.0,103.75,73.14540313649245,88.125,56.0,166.0,2025,11,46,4
104,2025-12-01,181,1500.0,0.5,350,76.0,132.0,34.0,57.0,164.0,169.0,104.75,72.24206992235665,91.875,56.0,166.0,2025,12,49,4
104,2025-12-08,93,1500.0,0.2,350,76.0,93.0,36.0,181.0,57.0,29.0,107.75,75.95338482692307,110.125,17.0,129.0,2025,12,50,4
105,2024-12-30,111,0.0,0.0,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12,1,4
105,2025-01-06,105,650.0,0.5,450,27.0,0.0,0.0,111.0,0.0,0.0,111.0,0.0,111.0,0.0,0.0,2025,1,2,1
105,2025-01-27,48,650.0,0.3333333333333333,450,27.0,142.0,86.0,105.0,111.0,0.0,108.0,4.242640687119285,108.0,115.0,228.0,2025,1,5,1
105,2025-02-03,93,650.0,0.0,450,27.0,142.0,86.0,48.0,105.0,0.0,88.0,34.77067730142742,88.0,115.0,228.0,2025,2,6,1
105,2025-02-10,23,650.0,0.5,450,27.0,142.0,86.0,93.0,48.0,111.0,89.25,28.5,89.25,115.0,228.0,2025,2,7,1
105,2025-02-24,58,650.0,0.0,450,27.0,142.0,86.0,23.0,93.0,105.0,67.25,38.36991008589934,76.0,115.0,228.0,2025,2,9,1
105,2025-03-03,107,650.0,0.0,450,27.0,110.0,3.0,58.0,23.0,48.0,55.5,29.011491975882016,73.0,83.0,113.0,2025,3,10,1
105,2025-03-10,99,650.0,0.3333333333333333,450,27.0,219.0,18.0,107.0,58.0,93.0,70.25,37.64195354477059,77.85714285714286,192.0,237.0,2025,3,11,1
105,2025-03-31,188,650.0,0.0,450,27.0,193.0,65.0,99.0,107.0,23.0,71.75,38.9476143899298,80.5,166.0,258.0,2025,3,14,1
105,2025-04-07,121,650.0,0.2,450,27.0,81.0,29.0,188.0,99.0,58.0,113.0,54.41200847852123,90.125,54.0,110.0,2025,4,15,2
105,2025-04-28,49,650.0,0.6666666666666666,450,27.0,223.0,22.0,121.0,188.0,107.0,128.75,40.53290844075547,92.125,196.0,245.0,2025,4,18,2
105,2025-05-05,90,650.0,0.0,450,27.0,104.0,30.0,49.0,121.0,99.0,114.25,57.66209037718514,92.25,77.0,134.0,2025,5,19,2
105,2025-05-12,54,650.0,0.6666666666666666,450,27.0,215.0,14.0,90.0,49.0,188.0,112.0,58.62308987648695,91.875,188.0,229.0,2025,5,20,2
105,2025-05-26,26,650.0,0.0,450,27.0,31.0,17.0,54.0,90.0,121.0,78.5,33.70954365359065,95.75,4.0,48.0,2025,5,22,2
105,2025-06-02,86,650.0,0.0,450,27.0,31.0,17.0,26.0,54.0,49.0,54.75,26.474830814693917,91.75,4.0,48.0,2025,6,23,2
105,2025-06-09,32,650.0,0.0,450,27.0,31.0,13.0,86.0,26.0,90.0,64.0,30.02221399786054,89.125,4.0,44.0,2025,6,24,2
105,2025-06-30,83,650.0,0.0,450,27.0,31.0,13.0,32.0,86.0,54.0,49.5,27.147743920996454,80.75,4.0,44.0,2025,6,27,2
105,2025-07-07,76,650.0,0.0,450,27.0,31.0,13.0,83.0,32.0,26.0,56.75,32.159757461772,67.625,4.0,44.0,2025,7,28,3
105,2025-07-28,53,650.0,0.0,450,27.0,187.0,47.0,76.0,83.0,86.0,69.25,25.184320518926057,62.0,160.0,234.0,2025,7,31,3
105,2025-08-04,293,650.0,0.0,450,27.0,198.0,92.0,53.0,76.0,32.0,61.0,23.194827009486403,62.5,171.0,290.0,2025,8,32,3
105,2025-08-11,45,650.0,0.3333333333333333,450,27.0,199.0,37.0,293.0,53.0,83.0,126.25,111.90285965961726,87.875,172.0,236.0,2025,8,33,3
105,2025-09-01,220,650.0,0.0,450,27.0,222.0,19.0,45.0,293.0,76.0,116.75,118.2324687497756,86.75,195.0,241.0,2025,9,36,3
105,2025-09-08,66,650.0,0.4,450,27.0,175.0,40.0,220.0,45.0,53.0,152.75,123.49460177135948,111.0,148.0,215.0,2025,9,37,3
105,2025-09-29,184,650.0,0.0,450,27.0,73.0,22.0,66.0,220.0,293.0,156.0,120.11938505781099,108.5,46.0,95.0,2025,9,40,3
105,2025-10-06,134,650.0,0.25,450,27.0,201.0,24.0,184.0,66.0,45.0,128.75,86.27620374896738,127.5,174.0,225.0,2025,10,41,4
105,2025-10-27,22,650.0,0.0,450,27.0,206.0,16.0,134.0,184.0,220.0,151.0,66.74328930062306,133.875,179.0,222.0,2025,10,44,4
105,2025-11-03,105,650.0,0.0,450,27.0,206.0,16.0,22.0,134.0,66.0,101.5,71.74724152653303,127.125,179.0,222.0,2025,11,45,4
105,2025-11-10,96,650.0,0.0,450,27.0,206.0,16.0,105.0,22.0,184.0,111.25,67.85953629864166,133.625,179.0,222.0,2025,11,46,4
105,2025-12-01,113,650.0,0.5,450,27.0,110.0,21.0,96.0,105.0,134.0,89.25,47.675115801292655,109.0,83.0,131.0,2025,12,49,4
105,2025-12-08,110,650.0,0.0,450,27.0,113.0,43.0,113.0,96.0,22.0,84.0,41.912607490666396,117.5,86.0,156.0,2025,12,50,4
106,2024-12-30,117,0.0,0.0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12,1,4
106,2025-01-06,107,1200.0,0.6666666666666666,850,99.0,0.0,0.0,117.0,0.0,0.0,117.0,0.0,117.0,0.0,0.0,2025,1,2,1
106,2025-02-03,195,1200.0,0.0,850,99.0,239.0,84.0,107.0,117.0,0.0,112.0,7.0710678118654755,112.0,140.0,323.0,2025,2,6,1
106,2025-02-10,79,1200.0,0.5,850,99.0,28.0,91.0,195.0,107.0,0.0,139.66666666666666,48.18021724041242,139.66666666666666,-71.0,119.0,2025,2,7,1
106,2025-02-24,51,1200.0,0.5,850,99.0,131.0,74.0,79.0,195.0,117.0,124.5,49.67561440653419,124.5,32.0,205.0,2025,2,9,1
106,2025-03-03,77,1200.0,0.0,850,99.0,131.0,74.0,51.0,79.0,107.0,108.0,62.3431364840322,109.8,32.0,205.0,2025,3,10,1
106,2025-03-31,110,1200.0,0.0,850,99.0,131.0,74.0,77.0,51.0,195.0,100.5,64.27804187019598,104.33333333333333,32.0,205.0,2025,3,14,1
106,2025-04-07,85,1200.0,0.0,850,99.0,249.0,74.0,110.0,77.0,79.0,79.25,24.143667216615345,105.14285714285714,150.0,323.0,2025,4,15,2
106,2025-04-28,59,1200.0,0.3333333333333333,850,99.0,81.0,67.0,85.0,110.0,51.0,80.75,24.308777564218786,102.625,-18.0,148.0,2025,4,18,2
106,2025-05-05,193,1200.0,0.5,850,99.0,81.0,67.0,59.0,85.0,77.0,82.75,21.17191535974013,95.375,-18.0,148.0,2025,5,19,2
106,2025-05-12,29,1200.0,0.6,850,99.0,153.0,95.0,193.0,59.0,110.0,111.75,58.03088258275358,106.125,54.0,248.0,2025,5,20,2
106,2025-06-02,164,1200.0,0.0,850,99.0,90.0,40.0,29.0,193.0,85.0,91.5,71.43061901827068,85.375,-9.0,130.0,2025,6,23,2
106,2025-06-30,134,1200.0,0.0,850,99.0,78.0,90.0,164.0,29.0,59.0,111.25,79.5,96.0,-21.0,168.0,2025,6,27,2
106,2025-07-07,135,1200.0,0.25,850,99.0,195.0,18.0,134.0,164.0,193.0,130.0,71.51223671512449,106.375,96.0,213.0,2025,7,28,3
106,2025-07-28,38,1200.0,0.5,850,99.0,182.0,26.0,135.0,134.0,29.0,115.5,59.321159799855565,113.625,83.0,208.0,2025,7,31,3
106,2025-08-04,133,1200.0,1.0,850,99.0,73.0,4.0,38.0,135.0,164.0,117.75,54.956801216955846,104.625,-26.0,77.0,2025,8,32,3
106,2025-09-01,147,1200.0,0.0,850,99.0,171.0,6.0,133.0,38.0,134.0,110.0,48.00694394217014,110.625,72.0,177.0,2025,9,36,3
106,2025-09-08,109,1200.0,0.75,850,99.0,171.0,6.0,147.0,133.0,135.0,113.25,50.54618350248282,121.625,72.0,177.0,2025,9,37,3
106,2025-09-29,80,1200.0,0.3333333333333333,850,99.0,225.0,7.0,109.0,147.0,38.0,106.75,48.444985980663326,111.125,126.0,232.0,2025,9,40,3
106,2025-10-06,138,1200.0,0.0,850,99.0,225.0,7.0,80.0,109.0,133.0,117.25,29.37544325906702,117.5,126.0,232.0,2025,10,41,4
106,2025-10-27,84,1200.0,0.3333333333333333,850,99.0,156.0,86.0,138.0,80.0,147.0,118.5,30.35896353083659,114.25,57.0,242.0,2025,10,44,4
106,2025-11-03,197,1200.0,1.0,850,99.0,156.0,86.0,84.0,138.0,109.0,102.75,26.775299562594366,108.0,57.0,242.0,2025,11,45,4
106,2025-11-10,88,1200.0,0.4,850,99.0,156.0,86.0,197.0,84.0,80.0,124.75,54.95073551221432,115.75,57.0,242.0,2025,11,46,4
106,2025-12-01,187,1200.0,0.3333333333333333,850,99.0,156.0,86.0,88.0,197.0,138.0,126.75,52.885883434681,122.0,57.0,242.0,2025,12,49,4
106,2025-12-08,61,1200.0,0.16666666666666666,850,99.0,147.0,85.0,187.0,88.0,84.0,139.0,61.35687953821206,128.75,48.0,232.0,2025,12,50,4
107,2024-12-30,158,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12,1,4
107,2025-01-06,209,550.0,0.6666666666666666,1200,81.0,190.0,48.0,158.0,0.0,0.0,158.0,0.0,158.0,109.0,238.0,2025,1,2,1
107,2025-01-27,61,550.0,0.5,1200,81.0,116.0,26.0,209.0,158.0,0.0,183.5,36.062445840513924,183.5,35.0,142.0,2025,1,5,1
107,2025-02-03,100,550.0,0.5,1200,81.0,116.0,26.0,61.0,209.0,0.0,142.66666666666666,75.18200139217718,142.66666666666666,35.0,142.0,2025,2,6,1
107,2025-02-10,27,550.0,0.0,1200,81.0,200.0,44.0,100.0,61.0,158.0,132.0,64.98717822257967,132.0,119.0,244.0,2025,2,7,1
107,2025-02-24,53,550.0,0.0,1200,81.0,33.0,21.0,27.0,100.0,209.0,99.25,79.01212987046145,111.0,-48.0,54.0,2025,2,9,1
107,2025-03-03,158,550.0,0.0,1200,81.0,185.0,39.0,53.0,27.0,61.0,60.25,30.21451086260816,101.33333333333333,104.0,224.0,2025,3,10,1
107,2025-03-10,23,550.0,0.6666666666666666,1200,81.0,185.0,39.0,158.0,53.0,100.0,84.5,57.56445662617399,109.42857142857143,104.0,224.0,2025,3,11,1
107,2025-03-31,35,550.0,0.0,1200,81.0,106.0,57.0,23.0,158.0,27.0,65.25,63.24752959602454,98.625,25.0,163.0,2025,3,14,1
107,2025-04-07,174,550.0,1.0,1200,81.0,127.0,73.0,35.0,23.0,53.0,67.25,61.743420702128255,83.25,46.0,200.0,2025,4,15,2
